agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2,17,70,0,7.786967002614872,3.367295829986474,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2,17,70,0,8.092239406724211,3.6635616461296463,0
10.21.232.55,10.21.232.55,10.24.0.193,50150,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-50097,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,50150,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,50097,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4128,0,48,0,3,4128,48,84.24489795918367,0.9997578106078954,0.979591836734694,2,17,70,0,8.32579052588609,3.8918202981106265,0
10.21.232.55,10.21.236.69,10.21.239.255,50584,59870,UDP,201,0,1,0,3,201,1,100.5,0.995049504950495,0.5,2,41,70,9286,5.308267697401205,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4988,0,58,0,3,4988,58,84.54237288135593,0.9997995590298656,0.9830508474576272,2,17,70,0,8.514990767861038,4.07753744390572,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2,17,70,0,6.401917196727186,2.079441541679836,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2,17,70,0,7.288244401020124,2.8903717578961645,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2,17,70,0,7.750614732770409,3.332204510175204,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2,17,70,0,8.065579427282092,3.6375861597263857,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2,17,70,0,8.304742269640771,3.8712010109078903,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2,17,70,0,8.497602541651233,4.060443010546419,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5762,0,67,0,3,5762,67,84.73529411764706,0.999826479264272,0.9852941176470588,2,17,70,0,8.659213451436667,4.219507705176107,0
10.21.232.55,10.21.232.55,10.24.0.193,39571,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-39518,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,36003,UDP,132,132,1,1,3,264,2,88.0,0.0,0.0,2,47,47,35950,5.579729825986222,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3,774,9,77.4,0.9987096774193548,0.9,2,17,70,0,6.652863029353347,2.302585092994046,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3,1634,19,81.7,0.999388379204893,0.95,2,17,70,0,7.399398083331354,2.995732273553991,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3,2494,29,83.13333333333334,0.9995991983967936,0.9666666666666668,2,17,70,0,7.822044008185619,3.4011973816621555,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3,3354,39,83.85,0.9997019374068554,0.975,2,17,70,0,8.118207049405783,3.688879454113936,0
10.21.232.55,10.21.236.69,10.21.239.255,63230,59870,UDP,230,0,1,0,3,230,1,115.0,0.9956709956709956,0.5,2,41,70,-3360,5.442417710521793,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,38453,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-38400,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,38453,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,38400,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3,4214,49,84.28,0.9997627520759194,0.98,2,17,70,0,8.346404870435956,3.912023005428146,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5074,0,59,0,3,5074,59,84.56666666666666,0.9998029556650246,0.9833333333333332,2,17,70,0,8.532081803909987,4.0943445622221,0
10.21.232.55,10.21.232.55,10.24.0.193,54425,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-54372,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,54425,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,54372,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2,17,70,0,6.401917196727186,2.079441541679836,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2,17,70,0,7.288244401020124,2.8903717578961645,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2,17,70,0,7.750614732770409,3.332204510175204,0
10.21.232.55,10.21.232.55,10.24.0.193,54935,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-54882,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,54935,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,54882,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2,17,70,0,8.065579427282092,3.6375861597263857,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2,17,70,0,8.304742269640771,3.8712010109078903,0
10.21.232.55,10.21.232.55,10.24.0.193,42166,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-42113,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42166,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,42113,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2,17,70,0,8.497602541651233,4.060443010546419,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2,17,70,0,5.556828061699537,1.3862943611198906,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2,17,70,0,7.020190708311925,2.639057329615259,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2,17,70,0,7.590346945602565,3.1780538303479458,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2,17,70,0,7.951207156472972,3.5263605246161616,0
10.21.232.55,10.21.236.69,10.21.239.255,58767,59870,UDP,218,0,1,0,3,218,1,109.0,0.9954337899543378,0.5,2,41,70,1103,5.389071729816501,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3698,0,43,0,3,3698,43,84.04545454545455,0.9997296566639632,0.9772727272727272,2,17,70,0,8.215817791832453,3.784189633918261,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4558,0,53,0,3,4558,53,84.4074074074074,0.9997806536521168,0.9814814814814816,2,17,70,0,8.424858580213442,3.9889840465642745,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2,17,70,0,6.401917196727186,2.079441541679836,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2,17,70,0,7.288244401020124,2.8903717578961645,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2,17,70,0,7.750614732770409,3.332204510175204,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2,17,70,0,8.065579427282092,3.6375861597263857,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2,17,70,0,8.304742269640771,3.8712010109078903,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2,17,70,0,8.497602541651233,4.060443010546419,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3,774,9,77.4,0.9987096774193548,0.9,2,17,70,0,6.652863029353347,2.302585092994046,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3,1634,19,81.7,0.999388379204893,0.95,2,17,70,0,7.399398083331354,2.995732273553991,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3,2494,29,83.13333333333334,0.9995991983967936,0.9666666666666668,2,17,70,0,7.822044008185619,3.4011973816621555,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3,3354,39,83.85,0.9997019374068554,0.975,2,17,70,0,8.118207049405783,3.688879454113936,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3,4214,49,84.28,0.9997627520759194,0.98,2,17,70,0,8.346404870435956,3.912023005428146,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5074,0,59,0,3,5074,59,84.56666666666666,0.9998029556650246,0.9833333333333332,2,17,70,0,8.532081803909987,4.0943445622221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2,17,70,0,6.401917196727186,2.079441541679836,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2,17,70,0,7.288244401020124,2.8903717578961645,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2,17,70,0,7.750614732770409,3.332204510175204,0
10.21.232.55,10.21.232.55,10.24.0.193,47538,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-47485,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,47538,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,47485,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2,17,70,0,8.065579427282092,3.6375861597263857,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2,17,70,0,8.304742269640771,3.8712010109078903,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2,17,70,0,5.84354441703136,1.6094379124341005,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1204,0,14,0,3,1204,14,80.26666666666667,0.9991701244813278,0.9333333333333332,2,17,70,0,7.094234845924755,2.70805020110221,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2064,0,24,0,3,2064,24,82.56,0.9995157384987894,0.96,2,17,70,0,7.632885505395133,3.218875824868201,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2924,0,34,0,3,2924,34,83.54285714285714,0.9996581196581196,0.9714285714285714,2,17,70,0,7.981049759665957,3.555348061489413,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3784,0,44,0,3,3784,44,84.08888888888889,0.9997357992073976,0.9777777777777776,2,17,70,0,8.23880116587155,3.80666248977032,0
10.21.232.55,10.21.236.69,10.21.239.255,58240,59870,UDP,242,0,1,0,3,242,1,121.0,0.9958847736625516,0.5,2,41,70,1630,5.493061443340548,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4644,0,54,0,3,4644,54,84.43636363636364,0.9997847147470398,0.9818181818181818,2,17,70,0,8.443546651247939,4.007333185232471,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2,17,70,0,5.556828061699537,1.3862943611198906,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2,17,70,0,7.020190708311925,2.639057329615259,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2,17,70,0,7.590346945602565,3.1780538303479458,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2,17,70,0,7.951207156472972,3.5263605246161616,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3698,0,43,0,3,3698,43,84.04545454545455,0.9997296566639632,0.9772727272727272,2,17,70,0,8.215817791832453,3.784189633918261,0
10.21.232.55,10.21.226.109,10.21.239.255,61154,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-38932,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4558,0,53,0,3,4558,53,84.4074074074074,0.9997806536521168,0.9814814814814816,2,17,70,0,8.424858580213442,3.9889840465642745,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2,17,70,0,6.066108090103747,1.791759469228055,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2,17,70,0,7.1631723908466425,2.772588722239781,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2150,0,25,0,3,2150,25,82.6923076923077,0.99953509995351,0.9615384615384616,2,17,70,0,7.67368812926773,3.258096538021482,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3010,0,35,0,3,3010,35,83.61111111111111,0.9996678844237796,0.9722222222222222,2,17,70,0,8.010027528481734,3.58351893845611,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3870,0,45,0,3,3870,45,84.1304347826087,0.9997416688194264,0.9782608695652174,2,17,70,0,8.261268150577648,3.828641396489095,0
10.21.232.55,10.21.236.69,10.21.239.255,55437,59870,UDP,175,0,1,0,3,175,1,87.5,0.9943181818181818,0.5,2,41,70,4433,5.170483995038151,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4730,0,55,0,3,4730,55,84.46428571428571,0.9997886281969984,0.9821428571428572,2,17,70,0,8.461891875631148,4.02535169073515,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,774,0,9,0,3,774,9,77.4,0.9987096774193548,0.9,2,17,70,0,6.652863029353347,2.302585092994046,0
10.21.232.55,10.21.226.161,10.21.224.53,54859,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,3,2,-54722,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.226.161,5353,56216,UDP,139,0,1,0,3,139,1,69.5,0.9928571428571428,0.5,2,29,10,50863,4.941642422609304,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1634,0,19,0,3,1634,19,81.7,0.999388379204893,0.95,2,17,70,0,7.399398083331354,2.995732273553991,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2494,0,29,0,3,2494,29,83.13333333333334,0.9995991983967936,0.9666666666666668,2,17,70,0,7.822044008185619,3.4011973816621555,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3354,0,39,0,3,3354,39,83.85,0.9997019374068554,0.975,2,17,70,0,8.118207049405783,3.688879454113936,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4214,0,49,0,3,4214,49,84.28,0.9997627520759194,0.98,2,17,70,0,8.346404870435956,3.912023005428146,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2,17,70,0,4.465908118654584,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2,17,70,0,6.853299093186078,2.4849066497880004,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2,17,70,0,7.499423290592229,3.091042453358316,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2,17,70,0,7.888709524182015,3.4657359027997265,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2,17,70,0,8.168202930236053,3.737669618283368,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4386,0,51,0,3,4386,51,84.34615384615384,0.9997720537953044,0.9807692307692308,2,17,70,0,8.386400901166214,3.951243718581428,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,430,0,5,0,3,430,5,71.66666666666667,0.9976798143851509,0.8333333333333334,2,17,70,0,6.066108090103747,1.791759469228055,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1290,0,15,0,3,1290,15,80.625,0.9992254066615028,0.9375,2,17,70,0,7.1631723908466425,2.772588722239781,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2,17,70,0,6.535241271013659,2.19722457733622,0
10.21.232.55,10.21.227.108,10.21.239.255,57182,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-34960,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2,17,70,0,7.345364840416867,2.9444389791664403,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2,17,70,0,7.786967002614872,3.367295829986474,0
10.21.232.55,10.21.232.55,10.24.0.193,53477,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-53424,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,53477,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,53424,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2,17,70,0,8.092239406724211,3.6635616461296463,0
10.21.232.55,10.21.227.108,10.21.239.255,62101,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-39879,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,44466,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-44413,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,44466,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,44413,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.227.108,10.21.239.255,59167,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,7,70,-36945,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4128,0,48,0,3,4128,48,84.24489795918367,0.9997578106078954,0.979591836734694,2,17,70,0,8.32579052588609,3.8918202981106265,0
10.21.232.55,10.21.232.55,10.24.0.193,47902,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-47849,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,48064,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,48011,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.21.227.83,48558,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,20,-47927,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.24.0.193,48707,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-48654,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42046,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,41993,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,33194,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-33141,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,57133,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,57080,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,51094,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-51041,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,4988,0,58,0,3,4988,58,84.54237288135593,0.9997995590298656,0.9830508474576272,2,17,70,0,8.514990767861038,4.07753744390572,0
10.21.232.55,10.21.232.55,10.24.0.193,45810,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-45757,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,34509,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,34456,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,59183,59870,UDP,174,0,1,0,3,174,1,87.0,0.9942857142857144,0.5,2,41,70,687,5.1647859739235145,0.6931471805599453,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,5848,0,68,0,3,5848,68,84.7536231884058,0.999829030603522,0.9855072463768116,2,17,70,0,8.674025985443025,4.23410650459726,0
10.21.232.55,10.21.232.162,10.21.239.255,57621,57621,UDP,344,0,4,0,3,344,4,68.8,0.9971014492753624,0.8,2,17,70,0,5.84354441703136,1.6094379124341005,0
10.21.232.55,10.21.232.55,10.24.0.193,59929,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-59876,4.890349128221754,0.6931471805599453,0
