agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level
10.21.232.55,10.21.232.55,10.24.0.193,40514,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,40514,UDP,132,196,1,1,3
10.21.232.55,10.42.81.5,10.21.226.107,63894,8787,TCP,156,0,2,0,3
10.21.232.55,10.42.81.5,10.21.226.107,63894,8787,TCP,546,0,7,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60646,59870,UDP,215,0,1,0,3
10.21.232.55,10.42.81.5,10.21.226.107,63911,8787,TCP,312,0,4,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57953,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,57953,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,55408,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,44792,UDP,132,196,1,1,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56161,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,55492,53,UDP,132,0,1,0,3
10.21.232.55,10.42.81.147,10.21.227.253,51410,80,TCP,198,0,3,0,3
10.21.232.55,10.21.232.55,10.24.0.193,44392,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,44392,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,41426,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41518,UDP,132,196,1,1,3
10.21.232.55,10.21.233.187,10.21.239.255,51598,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57294,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43896,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,39064,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43839,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,51613,59870,UDP,184,0,1,0,3
10.21.232.55,10.24.0.193,10.21.227.135,53,42623,UDP,136,0,1,0,3
10.21.232.55,10.42.81.5,10.21.226.107,64473,8787,TCP,312,0,4,0,3
10.21.232.55,10.21.232.55,10.24.0.193,34309,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38413,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.232.100,58226,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.232.100,42048,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.232.100,55012,631,TCP,737,297,5,4,3
10.21.232.55,10.21.232.55,10.24.0.193,39954,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,39954,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56129,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56129,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,289,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57796,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,33842,UDP,132,132,1,1,3
10.21.232.55,10.21.227.103,10.21.224.111,53776,22,TCP,74,0,1,0,3
10.21.232.55,10.21.227.103,10.21.224.138,50212,22,TCP,296,0,4,0,3
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,289,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,53538,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,53538,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,60429,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,60429,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,41956,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41956,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,37961,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,49026,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,55008,59870,UDP,193,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,37584,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46022,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,58041,59870,UDP,208,0,1,0,3
10.21.232.55,10.21.232.16,10.21.239.255,55616,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,46156,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,46156,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,50278,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58274,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,51449,59870,UDP,161,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,59680,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59680,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,58585,59870,UDP,171,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,50465,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34285,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,54955,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54955,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,51359,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51359,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,56224,59870,UDP,179,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,55698,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59841,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,36310,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36310,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,40011,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,40011,UDP,132,196,1,1,3
10.21.232.55,fe80:0000:0000:0000:ca5a:cfff:fe63:8e8b,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,5353,UDP,2144,0,2,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47102,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47102,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,36046,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,36046,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,64802,59870,UDP,181,0,1,0,3
10.21.232.55,fe80:0000:0000:0000:ca5a:cfff:fe63:8e8b,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,5353,UDP,15688,0,22,0,3
10.21.232.55,10.21.232.55,10.24.0.193,47804,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47804,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,43049,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43049,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,44140,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,39916,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,61776,59870,UDP,226,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,39228,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,39228,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,33462,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,33462,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,59656,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59656,UDP,132,196,1,1,3
10.21.232.55,10.21.226.109,10.21.239.255,55549,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,44547,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,44547,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35484,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,34494,UDP,132,132,1,1,3
10.21.232.55,10.21.232.16,10.21.239.255,62224,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.226.161,10.21.239.255,64080,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,40718,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,40718,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35618,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35618,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,53445,59870,UDP,255,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,54746,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,54746,UDP,132,132,1,1,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56036,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56036,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,40961,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43487,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,39393,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,49644,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,60138,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,60138,UDP,132,132,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,51768,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,43212,UDP,132,132,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,40293,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,40293,UDP,132,196,1,1,3
10.21.232.55,10.21.239.44,10.21.239.255,58240,137,UDP,92,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,57810,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59982,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,60903,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,60903,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,56432,59870,UDP,215,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,138,138,UDP,240,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,59743,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,50101,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56881,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56881,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,37638,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,37638,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.232.233,52042,631,TCP,898,367,7,5,3
10.21.232.55,10.21.232.55,10.24.0.193,41450,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50001,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35483,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35483,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,289,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,52468,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,62148,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,60788,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,17500,17500,UDP,289,0,1,0,3
10.21.232.55,10.21.234.223,10.21.239.255,138,138,UDP,243,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,58963,59870,UDP,253,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,56925,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56925,UDP,132,132,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,36286,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38696,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,42766,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42766,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,35987,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,52400,UDP,132,196,1,1,3
10.21.232.55,10.21.227.136,10.21.239.255,59108,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,59740,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59740,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,33341,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,33341,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56249,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,56249,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,51878,59870,UDP,180,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,41059,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58822,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,43168,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,33955,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,51018,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,32991,53,UDP,132,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,41689,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,41689,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,50054,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50054,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,34177,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,42119,UDP,132,196,1,1,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,1686,0,5,0,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,2352,0,7,0,3
10.21.232.55,10.21.232.55,10.24.0.193,48516,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48516,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,50785,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50785,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,50941,59870,UDP,251,0,1,0,3
10.21.232.55,10.21.227.136,10.21.239.255,59299,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,60273,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.227.108,10.21.239.255,64412,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,59297,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,59297,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,32858,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,44306,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,45490,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,45490,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,54626,59870,UDP,197,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,55348,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,55348,UDP,132,196,1,1,3
10.21.232.55,10.21.233.187,10.21.239.255,57963,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,44134,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,38344,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,54496,59870,UDP,191,0,1,0,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,330,0,1,0,3
10.21.232.55,0.0.0.0,255.255.255.255,68,67,UDP,996,0,3,0,3
10.21.232.55,10.21.232.55,10.24.0.193,36075,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,57910,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,47086,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,47086,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,49832,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,49832,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,56440,59870,UDP,251,0,1,0,3
10.21.232.55,10.21.227.114,10.21.228.13,63799,5358,TCP,132,0,2,0,3
10.21.232.55,10.21.232.55,10.24.0.193,58746,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,58746,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,50776,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,50776,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,58922,59870,UDP,247,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,55499,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,55499,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.24.0.193,56117,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,52820,UDP,132,196,1,1,3
10.21.232.55,10.21.236.69,10.21.239.255,64815,59870,UDP,217,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,55478,59870,UDP,239,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,58184,59870,UDP,254,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,64862,59870,UDP,256,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,52566,59870,UDP,258,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,51139,59870,UDP,181,0,1,0,3
10.21.232.55,10.21.226.109,10.21.239.255,55440,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,55573,59870,UDP,191,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,49809,59870,UDP,191,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,58555,59870,UDP,228,0,1,0,3
10.21.232.55,10.21.232.55,10.24.0.193,48321,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48321,UDP,132,196,1,1,3
10.21.232.55,10.21.232.55,10.21.235.200,45752,631,TCP,750,367,5,5,3
10.21.232.55,10.21.232.55,10.21.236.77,41474,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.234.211,52822,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.229.18,59944,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.233.7,54584,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.234.129,48160,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.102,45364,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.236.119,50052,631,TCP,754,301,5,4,3
10.21.232.55,10.21.232.55,10.21.227.83,47724,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.230.66,57826,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.232.148,44520,631,TCP,760,297,5,4,3
10.21.232.55,10.21.232.55,10.21.234.32,49790,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.232.238,32850,631,TCP,750,367,5,5,3
10.21.232.55,10.21.232.55,10.21.228.18,55124,631,TCP,74,0,1,0,3
10.21.232.55,10.21.232.55,10.21.228.18,55124,631,TCP,750,301,5,4,3
10.21.232.55,10.21.232.55,10.21.228.18,55124,631,TCP,11788,391555,166,275,3
10.21.232.55,10.21.232.55,10.21.228.18,55124,631,TCP,21813,784059,312,543,3
10.21.232.55,10.21.232.55,10.21.232.50,50884,631,TCP,1011,167,6,2,3
10.21.232.55,10.21.232.50,10.21.232.55,631,50884,TCP,1077,2032,7,5,3
10.21.232.55,10.21.232.55,10.21.239.255,137,137,UDP,92,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,48629,UDP,65,140,1,1,3
10.21.232.55,10.21.232.55,10.21.234.204,40790,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40776,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40814,631,TCP,661,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40764,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40772,631,TCP,684,270,4,4,3
10.21.232.55,10.21.232.55,10.21.234.204,40806,631,TCP,684,270,4,4,3
10.21.232.55,10.21.236.69,10.21.239.255,50528,59870,UDP,178,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,59712,59870,UDP,163,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,49295,59870,UDP,197,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,54701,59870,UDP,252,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.52,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.250,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.52,10.21.232.55,51631,445,TCP,393,379,5,5,3
10.21.232.55,10.21.232.55,10.21.232.23,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.213,10.21.232.55,63002,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.10,10.21.232.55,53821,445,TCP,591,511,8,7,3
10.21.232.55,10.21.232.55,10.21.232.33,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.235.18,10.21.232.55,49096,139,TCP,542,383,6,5,3
10.21.232.55,10.21.232.55,10.21.235.23,137,47164,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.226.68,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.18,10.21.232.55,55044,445,TCP,459,379,6,5,3
10.21.232.55,10.21.226.161,10.21.239.255,60658,22222,UDP,70,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.33,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.235.23,10.21.232.55,43548,445,TCP,404,313,5,4,3
10.21.232.55,10.21.235.23,10.21.232.55,43542,445,TCP,404,313,5,4,3
10.21.232.55,10.21.235.18,10.21.232.55,37718,139,TCP,542,383,6,5,3
10.21.232.55,10.21.232.55,10.21.235.23,137,38432,UDP,92,271,1,1,3
10.21.232.55,10.21.232.55,10.21.226.68,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.48,10.21.232.55,50195,445,TCP,459,379,6,5,3
10.21.232.55,10.21.227.82,10.21.232.55,60371,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.232.33,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.52,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.235.23,10.21.232.55,50668,445,TCP,404,313,5,4,3
10.21.232.55,10.21.235.23,10.21.232.55,50660,445,TCP,404,313,5,4,3
10.21.232.55,10.21.232.52,10.21.232.55,51683,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.226.68,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.213,138,138,UDP,220,0,1,0,3
10.21.232.55,10.21.232.10,10.21.232.55,53827,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.213,10.21.232.55,63078,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.250,10.21.232.55,58500,445,TCP,393,379,5,5,3
10.21.232.55,10.21.232.55,10.24.0.193,35223,53,UDP,132,0,1,0,3
10.21.232.55,10.24.0.193,10.21.232.55,53,35223,UDP,132,132,1,1,3
10.21.232.55,10.21.232.55,10.21.226.68,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.23,10.21.232.55,60883,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.232.33,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3
10.21.232.55,10.21.232.18,10.21.232.55,55133,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.227.65,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.16,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.48,10.21.232.55,50279,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.226.7,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.236.69,10.21.239.255,53852,59870,UDP,196,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.65,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.15,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.52,10.21.232.55,51796,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.227.16,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.213,10.21.232.55,63179,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.10,10.21.232.55,53830,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.250,10.21.232.55,58552,445,TCP,459,379,6,5,3
10.21.232.55,10.21.227.82,10.21.232.55,138,138,UDP,440,60,2,1,3
10.21.232.55,10.21.227.82,10.21.232.55,60509,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.226.161,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.233.12,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.18,138,138,UDP,220,0,1,0,3
10.21.232.55,10.21.232.18,10.21.232.55,55226,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.232.213,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.226.7,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.23,10.21.232.55,60955,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.232.48,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.48,10.21.232.55,50370,445,TCP,459,379,6,5,3
10.21.232.55,10.21.232.55,10.21.233.12,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.227.16,137,137,UDP,104,0,1,0,3
10.21.232.55,10.21.232.55,10.21.232.52,137,56975,UDP,104,0,1,0,3
